input/j12032_8.sm,184,-4268
input/j12032_9.sm,156,-801
input/j12032_10.sm,163,-3037
input/j12033_1.sm,156,-12363
input/j12033_2.sm,138,-506
input/j12033_3.sm,155,-6951
input/j12033_4.sm,153,-3735
input/j12033_5.sm,193,-5007
input/j12033_6.sm,148,-8002
input/j12033_7.sm,161,-6706
input/j12033_8.sm,142,-3466
input/j12033_9.sm,152,-4454
input/j12033_10.sm,144,-11076
input/j12034_1.sm,107,-6513
input/j12034_2.sm,137,-2851
input/j12034_3.sm,131,-4198
input/j12034_4.sm,118,-7230
input/j12034_5.sm,142,-7898
input/j12034_6.sm,134,-8938
input/j12034_7.sm,152,-16024
input/j12034_8.sm,124,-890
input/j12034_9.sm,122,-4624
input/j12034_10.sm,130,-5650
input/j12035_1.sm,99,-242
input/j12035_2.sm,154,-11816
input/j12035_3.sm,93,-250
input/j12035_4.sm,131,-4341
input/j12035_5.sm,133,-8492
input/j12035_6.sm,108,-7158
input/j12035_7.sm,109,-11342
input/j12035_8.sm,125,-8923
input/j12035_9.sm,108,108
input/j12035_10.sm,106,-7944
input/j12036_1.sm,274,-6044
input/j12036_2.sm,291,-9213
input/j12036_3.sm,292,-6062
input/j12036_4.sm,313,-26945
input/j12036_5.sm,297,-7868
input/j12036_6.sm,299,-7533
input/j12036_7.sm,275,-9721
input/j12036_8.sm,229,-8005
input/j12036_9.sm,302,-13699
input/j12036_10.sm,284,-7636
input/j12037_1.sm,189,-8475
input/j12037_2.sm,187,-6691
input/j12037_3.sm,183,-4899
input/j12037_4.sm,214,-8886
input/j12037_5.sm,264,-5941
input/j12037_6.sm,220,-7832
input/j12037_7.sm,214,-9328
input/j12037_8.sm,242,-11534
input/j12037_9.sm,180,-8307
input/j12037_10.sm,170,-4640
input/j12038_1.sm,149,-9126
input/j12038_2.sm,158,-9514
input/j12038_3.sm,189,-15850
input/j12038_4.sm,194,-17758
input/j12038_5.sm,142,-6233
input/j12038_6.sm,159,-8113
input/j12038_7.sm,133,-6653
input/j12038_8.sm,168,-10794
input/j12038_9.sm,183,-11187
input/j12038_10.sm,168,-4392
input/j12039_1.sm,123,-1401
input/j12039_2.sm,157,-7865
input/j12039_3.sm,144,-5601
input/j12039_4.sm,127,-5633
input/j12039_5.sm,122,-8348
input/j12039_6.sm,128,-6820
input/j12039_7.sm,133,-6446
input/j12039_8.sm,124,-1040
input/j12039_9.sm,123,123
input/j12039_10.sm,137,137
input/j12040_1.sm,95,-4597
input/j12040_2.sm,111,-4985
input/j12040_3.sm,114,-6567
input/j12040_4.sm,122,-6576
input/j12040_5.sm,120,-3830
input/j12040_6.sm,104,-9400
input/j12040_7.sm,113,-6636
input/j12040_8.sm,116,-3466
input/j12040_9.sm,135,-2658
input/j12040_10.sm,107,-3493
input/j12041_1.sm,162,-2645
input/j12041_2.sm,194,-13072
input/j12041_3.sm,193,-20763
input/j12041_4.sm,151,-9949
input/j12041_5.sm,166,-13199
input/j12041_6.sm,149,-6347
input/j12041_7.sm,141,-9220
input/j12041_8.sm,177,-18591
input/j12041_9.sm,164,-14151
input/j12041_10.sm,191,-8009
input/j12042_1.sm,152,-10534
input/j12042_2.sm,177,-21659
input/j12042_3.sm,132,-5237
input/j12042_4.sm,140,-7312
input/j12042_5.sm,164,-7721
input/j12042_6.sm,155,-10245
input/j12042_7.sm,153,-14859
input/j12042_8.sm,159,-9037
input/j12042_9.sm,129,-290
input/j12042_10.sm,153,-6147
input/j12043_1.sm,121,-5773
input/j12043_2.sm,142,-8298
input/j12043_3.sm,121,-13838
input/j12043_4.sm,120,-728
input/j12043_5.sm,128,-12622
input/j12043_6.sm,124,-12656
input/j12043_7.sm,154,-10521
input/j12043_8.sm,126,-6722
input/j12043_9.sm,118,-1169
input/j12043_10.sm,135,-3305
input/j12044_1.sm,108,-14546
input/j12044_2.sm,121,-1607
input/j12044_3.sm,114,-2484
input/j12044_4.sm,110,-5966
input/j12044_5.sm,118,-4232
input/j12044_6.sm,122,-17754
input/j12044_7.sm,114,-11685
input/j12044_8.sm,125,-3817
input/j12044_9.sm,100,-6485
input/j12044_10.sm,128,-8232
input/j12045_1.sm,109,-4301
input/j12045_2.sm,112,-6960
input/j12045_3.sm,114,-7417
input/j12045_4.sm,121,-10979
input/j12045_5.sm,132,-11438
input/j12045_6.sm,131,-13695
input/j12045_7.sm,120,-10608
input/j12045_8.sm,115,-7949
input/j12045_9.sm,124,-4366
input/j12045_10.sm,105,-1245
input/j12046_1.sm,271,-13259
input/j12046_2.sm,283,-34069
input/j12046_3.sm,272,-21019
input/j12046_4.sm,240,-8386
input/j12046_5.sm,235,-19330
input/j12046_6.sm,257,-4759
input/j12046_7.sm,244,-20778
input/j12046_8.sm,255,-24477
input/j12046_9.sm,285,-35058
input/j12046_10.sm,261,-3879
input/j12047_1.sm,203,-19159
input/j12047_2.sm,181,-7211
input/j12047_3.sm,172,-5384
input/j12047_4.sm,178,-3534
input/j12047_5.sm,179,-10981
input/j12047_6.sm,190,-9130
input/j12047_7.sm,161,-10580
input/j12047_8.sm,185,-11047
input/j12047_9.sm,188,-5909
input/j12047_10.sm,175,-1705
input/j12048_1.sm,130,-5993
input/j12048_2.sm,146,-5518
input/j12048_3.sm,147,-6475
input/j12048_4.sm,187,-18299
input/j12048_5.sm,137,-3663
input/j12048_6.sm,136,-3196
input/j12048_7.sm,136,-10358
input/j12048_8.sm,152,-30918
input/j12048_9.sm,153,-7032
input/j12048_10.sm,155,-21445
input/j12049_1.sm,120,-8057
input/j12049_2.sm,147,-9975
input/j12049_3.sm,127,-7601
input/j12049_4.sm,123,-4717
input/j12049_5.sm,113,-1342
input/j12049_6.sm,154,-19286
input/j12049_7.sm,130,-4253
input/j12049_8.sm,159,-16921
input/j12049_9.sm,123,-2322
input/j12049_10.sm,136,-22404
input/j12050_1.sm,139,-8699
input/j12050_2.sm,134,-9214
input/j12050_3.sm,134,-9233
input/j12050_4.sm,122,-4818
input/j12050_5.sm,127,-9278
input/j12050_6.sm,122,-11782
input/j12050_7.sm,144,-3335
input/j12050_8.sm,127,-8339
input/j12050_9.sm,128,-13345
input/j12050_10.sm,134,-22366
input/j12051_1.sm,297,-14232
input/j12051_2.sm,307,-47383
input/j12051_3.sm,295,-8256
input/j12051_4.sm,314,-24886
input/j12051_5.sm,338,-31982
input/j12051_6.sm,323,-17893
input/j12051_7.sm,307,-21494
input/j12051_8.sm,300,-29672
input/j12051_9.sm,312,-22593
input/j12051_10.sm,323,-34357
input/j12052_1.sm,248,-13549
input/j12052_2.sm,257,-15103
input/j12052_3.sm,184,-11615
input/j12052_4.sm,233,-10561
input/j12052_5.sm,241,-19329
input/j12052_6.sm,276,-19332
input/j12052_7.sm,205,-16339
input/j12052_8.sm,231,-18417
input/j12052_9.sm,204,-4986
input/j12052_10.sm,200,-7600
input/j12053_1.sm,198,-18037
input/j12053_2.sm,156,-7152
input/j12053_3.sm,157,-16579
input/j12053_4.sm,190,-15006
input/j12053_5.sm,152,-9298
input/j12053_6.sm,140,-3542
input/j12053_7.sm,173,-16164
input/j12053_8.sm,181,-347
input/j12053_9.sm,232,-18812
input/j12053_10.sm,185,-18895
input/j12054_1.sm,136,-6236
input/j12054_2.sm,150,-5702
input/j12054_3.sm,150,-14241
input/j12054_4.sm,149,-4657
input/j12054_5.sm,135,-6820
input/j12054_6.sm,140,-8436
input/j12054_7.sm,151,-15959
input/j12054_8.sm,130,-16548
input/j12054_9.sm,142,-10099
input/j12054_10.sm,148,-15512
input/j12055_1.sm,132,-8524
input/j12055_2.sm,98,-2612
input/j12055_3.sm,144,-19404
input/j12055_4.sm,126,-14562
input/j12055_5.sm,122,-6963
input/j12055_6.sm,126,-2058
input/j12055_7.sm,126,-15190
input/j12055_8.sm,131,-11377
input/j12055_9.sm,123,-11406
input/j12055_10.sm,119,-5381
input/j12056_1.sm,326,-14551
input/j12056_2.sm,276,-14076
input/j12056_3.sm,322,-14056
input/j12056_4.sm,307,-16867
input/j12056_5.sm,388,-19592
input/j12056_6.sm,299,-18049
input/j12056_7.sm,383,-61444
input/j12056_8.sm,392,-16906
input/j12056_9.sm,378,-12479
input/j12056_10.sm,356,-24844
input/j12057_1.sm,248,-12094
input/j12057_2.sm,216,-13272
input/j12057_3.sm,247,-16643
input/j12057_4.sm,261,-11019
input/j12057_5.sm,224,-9381
input/j12057_6.sm,251,-12201
input/j12057_7.sm,218,-10555
input/j12057_8.sm,202,-7750
input/j12057_9.sm,221,-11159
input/j12057_10.sm,225,-14025
input/j12058_1.sm,187,-17514
input/j12058_2.sm,155,-7281
input/j12058_3.sm,145,-22775
input/j12058_4.sm,190,-12438
input/j12058_5.sm,152,-5023
input/j12058_6.sm,189,-14211
input/j12058_7.sm,189,-6735
input/j12058_8.sm,171,-9655
input/j12058_9.sm,159,-7368
input/j12058_10.sm,173,-12007
input/j12059_1.sm,135,-13228
input/j12059_2.sm,128,-1036
input/j12059_3.sm,134,-23769
input/j12059_4.sm,136,-6872
input/j12059_5.sm,132,-5718
input/j12059_6.sm,145,-11575
input/j12059_7.sm,132,132
input/j12059_8.sm,130,-7514
input/j12059_9.sm,161,-17509
input/j12059_10.sm,179,-16931
input/j12060_1.sm,133,-17006
input/j12060_2.sm,95,-11745
input/j12060_3.sm,113,-7003
input/j12060_4.sm,128,-4624
input/j12060_5.sm,131,-3439
input/j12060_6.sm,135,-7613
input/j12060_7.sm,113,-9439
input/j12060_8.sm,119,-7057
input/j12060_9.sm,119,-13059
input/j12060_10.sm,110,110
